study,trial_name,year,cultivar,location,lat,lon,state,commercial,group,ai,block,sev,yld,rust
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,GRUMA 7,,PICO+PROT+MANC,4,15.0,3432,
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,GRUMA 7,,PICO+PROT+MANC,1,30.0,3806,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,GRUMA 7,,PICO+PROT+MANC,2,25.0,4386,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,GRUMA 7,,PICO+PROT+MANC,3,30.0,4747,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,GRUMA 7,,PICO+PROT+MANC,4,25.0,4162,1
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,22.00,4634,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,28.30,4895,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,25.70,4804,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,26.70,4645,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,30.00,4209,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,30.50,4467,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,29.50,4384,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,30.30,4808,0
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,30.00,2991,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,28.00,2933,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,30.00,2889,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,30.00,2828,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,42.00,4916,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,40.00,4999,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,46.50,5107,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,47.00,5068,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,28.0,4120.9,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,28.0,4056.2,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,30.0,4138.6,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,28.0,4134.6,
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,10.8,3868.6,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,6.8,5076.9,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,3.6,4406.9,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,7.1,4591.2,1
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,24.0,3433,0
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,24.0,3980,0
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,18.0,3706,0
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,23.0,3992,0
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,12.0,4400,1
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,11.0,4276,1
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,7.5,4326,1
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,11.0,3965,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,40.0,2769,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,39.0,3492,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,40.0,3010,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,40.0,3370,1
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,12.5,5468,0
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,13.1,5669,0
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,12.7,5691,0
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,13.2,5419,0
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,16.2,3787,
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,17.3,3726,
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,17.6,4343,
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,16.5,4010,
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,18.6,4377,0
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,17.9,3828,0
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,19.2,4695,0
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,17.9,4867,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,30.0,4083,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,33.0,3679,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,33.0,3485,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,30.0,3371,0
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,25.0,2990,
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,27.0,2483,
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,28.0,2645,
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,26.0,2677,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,27.0,2588,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,28.0,2671,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,25.0,2844,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,26.0,2684,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,33.0,2888,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,30.0,2771,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,30.0,2644,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,32.0,2884,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,38.0,3097,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,35.0,3006,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,36.0,3039,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,38.0,3071,
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,1,35.0,2784,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,2,35.0,4450,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,3,35.0,3192,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,Orkestra,Carboxamide+Strobilurin,FLUX+PYRA,4,35.0,4580,1
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,6.00,4614,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,6.00,5263,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,7.00,5189,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,7.00,4682,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,26.40,4726,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,25.00,3776,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,25.90,4864,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,25.50,4713,0
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,12.00,3024,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,15.00,3241,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,12.00,3414,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,12.00,2874,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,22.00,5470,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,35.00,5052,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,12.50,5510,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,10.00,5471,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,15.0,4361.7,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,17.0,4239.3,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,16.0,4153.2,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,17.0,4146.7,
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,3.3,4044.4,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,2.8,4462.7,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,2.4,4700.6,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,3.3,3880.5,1
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,6.0,3368,0
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,12.0,3399,0
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,7.0,3530,0
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,8.0,3928,0
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,5.0,4824,1
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,8.5,4704,1
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,8.5,4492,1
8,FMT_Sapezal,2022,M8210,Sapezal,-12.9894,-58.7645,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,9.0,4628,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,16.0,3232,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,17.0,4183,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,17.0,3672,1
9,FMT_NM,2022,M8210,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,17.0,3699,1
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,13.6,5934,0
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,14.1,5837,0
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,13.4,5341,0
10,CTPA_SMPQ,2022,8579 RSF IPRO,São Miguel do Passa Quatro,-17.057,-48.6573,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,12.5,5589,0
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,15.2,3993,
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,16.6,3912,
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,16.9,4875,
11,CTPA_Sil,2022,GA76 IPRO,Silvânia,-16.643,-48.6041,GO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,17.1,4482,
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,20.5,4932,0
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,19.2,3905,0
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,21.1,4243,0
12,Phytus,2022,CD 2728 IPRO,Planaltina,-15.4839,-47.6393,DF,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,19.2,4306,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,23.0,3867,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,23.0,3629,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,23.0,3936,0
13,Proteplan_Diamantino,2022,M8210 IPRO,Diamantino,-14.4031,-56.427,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,18.0,3906,0
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,22.0,2587,
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,23.0,3400,
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,23.0,3102,
14,Proteplan_Sorriso,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,23.0,2840,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,12.2,3540,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,9.0,3644,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,10.0,3964,
15,Fitolab_1,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,12.2,3559,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,13.0,3540,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,12.0,3644,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,15.0,3464,
16,Fitolab_2,2022,M8210 IPRO,Sorriso,-12.5407,-55.7227,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,14.0,3559,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,16.0,3503,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,14.0,3661,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,13.0,3636,
17,Fitolab_NM,2022,RK 7518 IPARO,Nova Mutum,-13.8385,-56.0808,MT,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,16.0,3812,
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,1,30.0,3061,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,2,35.0,3447,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,3,30.0,4128,1
18,ALX,2022,CZ58B28,Porto Nacional,-10.7075,-48.4143,TO,PLQ 006 08 17 ,,DIFE+PROT+PIRA,4,35.0,4487,1
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PROGRAMA,,,1,4.30,4814,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PROGRAMA,,,2,4.30,4929,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PROGRAMA,,,3,3.70,5048,0
1,AgroCarregal,2022,CD 2728 IPRO,Rio Verde,-17.7972,-50.9,GO,PROGRAMA,,,4,3.70,5082,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PROGRAMA,,,1,6.10,4806,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PROGRAMA,,,2,6.50,5046,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PROGRAMA,,,3,6.10,4803,0
2,Assist,2022,RK 7518 IPARO,Campo Verde,-15.5454,-55.1655,MT,PROGRAMA,,,4,6.10,4411,0
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PROGRAMA,,,1,12.00,3156,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PROGRAMA,,,2,12.00,3467,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PROGRAMA,,,3,12.00,3077,
3,FRioVerde,2022,M8210 IPRO,Lucas do Rio Verde,-13.0764,-55.9094,MT,PROGRAMA,,,4,12.00,3461,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PROGRAMA,,,1,10.00,5069,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PROGRAMA,,,2,9.00,5617,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PROGRAMA,,,3,14.00,5315,
4,FChapadao,2022,DM 75i76 IPRO,Chapadão do Sul,-18.7789,-52.6165,MS,PROGRAMA,,,4,11.00,5129,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PROGRAMA,,,1,22.0,4380.0,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PROGRAMA,,,2,23.0,4586.4,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PROGRAMA,,,3,21.0,4160.3,
5,Rural,2022,CZ48B32,Querência,-12.57,-52.2132,MT,PROGRAMA,,,4,25.0,4301.3,
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PROGRAMA,,,1,2.2,4382.8,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PROGRAMA,,,2,2.6,4735.9,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PROGRAMA,,,3,1.6,4732.8,1
6,Meta,2022,M8372,Canarana,-13.5392,-52.1636,MT,PROGRAMA,,,4,2.1,5078.1,1
7,FundacaoMS,2022,63i64RSF IPRO,Maracaju,-21.6189,-55.1673,MS,PROGRAMA,,,1,12.5,3676,0
